      1,          -5.,           0.,           3.
      2,          -5.,          30.,           3.
      3,          -5.,          30.,           0.
      4,          -5.,           0.,           0.
      5,          15.,          30.,           3.
      6,          15.,          30.,           0.
      7,         -25.,         -10.,           3.
      8,         -25.,           0.,           3.
      9,         -25.,           0.,           0.
     10,         -25.,         -10.,           0.
     11,           5.,          20.,           3.
     12,           5.,          20.,           0.
     13,           5.,         -10.,           0.
     14,           5.,         -10.,           3.
     15,          -5.,           2.,           3.
     16,          -5.,           4.,           3.
     17,          -5.,           6.,           3.
     18,          -5.,           8.,           3.
     19,          -5.,          10.,           3.
     20,          -5.,          12.,           3.
     21,          -5.,          14.,           3.
     22,          -5.,          16.,           3.
     23,          -5.,          18.,           3.
     24,          -5.,          20.,           3.
     25,          -5.,          22.,           3.
     26,          -5.,          24.,           3.
     27,          -5.,          26.,           3.
     28,          -5.,          28.,           3.
     29,          -5.,          30.,          1.5
     30,          -5.,          28.,           0.
     31,          -5.,          26.,           0.
     32,          -5.,          24.,           0.
     33,          -5.,          22.,           0.
     34,          -5.,          20.,           0.
     35,          -5.,          18.,           0.
     36,          -5.,          16.,           0.
     37,          -5.,          14.,           0.
     38,          -5.,          12.,           0.
     39,          -5.,          10.,           0.
     40,          -5.,           8.,           0.
     41,          -5.,           6.,           0.
     42,          -5.,           4.,           0.
     43,          -5.,           2.,           0.
     44,          -5.,           0.,          1.5
     45,          -3.,          30.,           3.
     46,          -1.,          30.,           3.
     47,           1.,          30.,           3.
     48,           3.,          30.,           3.
     49,           5.,          30.,           3.
     50,           7.,          30.,           3.
     51,           9.,          30.,           3.
     52,          11.,          30.,           3.
     53,          13.,          30.,           3.
     54,          15.,          30.,          1.5
     55,          13.,          30.,           0.
     56,          11.,          30.,           0.
     57,           9.,          30.,           0.
     58,           7.,          30.,           0.
     59,           5.,          30.,           0.
     60,           3.,          30.,           0.
     61,           1.,          30.,           0.
     62,          -1.,          30.,           0.
     63,          -3.,          30.,           0.
     64,  -26.9134178,  -9.61939812,           3.
     65,  -28.5355339,  -8.53553391,           3.
     66,  -29.6193981,  -6.91341734,           3.
     67,         -30.,          -5.,           3.
     68,  -29.6193981,   -3.0865829,           3.
     69,  -28.5355339,  -1.46446609,           3.
     70,  -26.9134178,  -0.38060233,           3.
     71,         -25.,           0.,          1.5
     72,  -26.9134178,  -0.38060233,           0.
     73,  -28.5355339,  -1.46446609,           0.
     74,  -29.6193981,   -3.0865829,           0.
     75,         -30.,          -5.,           0.
     76,  -29.6193981,  -6.91341734,           0.
     77,  -28.5355339,  -8.53553391,           0.
     78,  -26.9134178,  -9.61939812,           0.
     79,         -25.,         -10.,          1.5
     80,         -23.,           0.,           3.
     81,         -21.,           0.,           3.
     82,         -19.,           0.,           3.
     83,         -17.,           0.,           3.
     84,         -15.,           0.,           3.
     85,         -13.,           0.,           3.
     86,         -11.,           0.,           3.
     87,          -9.,           0.,           3.
     88,          -7.,           0.,           3.
     89,          -7.,           0.,           0.
     90,          -9.,           0.,           0.
     91,         -11.,           0.,           0.
     92,         -13.,           0.,           0.
     93,         -15.,           0.,           0.
     94,         -17.,           0.,           0.
     95,         -19.,           0.,           0.
     96,         -21.,           0.,           0.
     97,         -23.,           0.,           0.
     98,   13.5714283,   28.5714283,           3.
     99,   12.1428576,   27.1428566,           3.
    100,   10.7142859,   25.7142849,           3.
    101,   9.28571415,   24.2857151,           3.
    102,   7.85714293,   22.8571434,           3.
    103,   6.42857122,   21.4285717,           3.
    104,           5.,          20.,          1.5
    105,   6.42857122,   21.4285717,           0.
    106,   7.85714293,   22.8571434,           0.
    107,   9.28571415,   24.2857151,           0.
    108,   10.7142859,   25.7142849,           0.
    109,   12.1428576,   27.1428566,           0.
    110,   13.5714283,   28.5714283,           0.
    111,           5.,          18.,           0.
    112,           5.,          16.,           0.
    113,           5.,          14.,           0.
    114,           5.,          12.,           0.
    115,           5.,          10.,           0.
    116,           5.,           8.,           0.
    117,           5.,           6.,           0.
    118,           5.,           4.,           0.
    119,           5.,           2.,           0.
    120,           5.,           0.,           0.
    121,           5.,          -2.,           0.
    122,           5.,          -4.,           0.
    123,           5.,          -6.,           0.
    124,           5.,          -8.,           0.
    125,           3.,         -10.,           0.
    126,           1.,         -10.,           0.
    127,          -1.,         -10.,           0.
    128,          -3.,         -10.,           0.
    129,          -5.,         -10.,           0.
    130,          -7.,         -10.,           0.
    131,          -9.,         -10.,           0.
    132,         -11.,         -10.,           0.
    133,         -13.,         -10.,           0.
    134,         -15.,         -10.,           0.
    135,         -17.,         -10.,           0.
    136,         -19.,         -10.,           0.
    137,         -21.,         -10.,           0.
    138,         -23.,         -10.,           0.
    139,           3.,         -10.,           3.
    140,           1.,         -10.,           3.
    141,          -1.,         -10.,           3.
    142,          -3.,         -10.,           3.
    143,          -5.,         -10.,           3.
    144,          -7.,         -10.,           3.
    145,          -9.,         -10.,           3.
    146,         -11.,         -10.,           3.
    147,         -13.,         -10.,           3.
    148,         -15.,         -10.,           3.
    149,         -17.,         -10.,           3.
    150,         -19.,         -10.,           3.
    151,         -21.,         -10.,           3.
    152,         -23.,         -10.,           3.
    153,           5.,         -10.,          1.5
    154,           5.,          -8.,           3.
    155,           5.,          -6.,           3.
    156,           5.,          -4.,           3.
    157,           5.,          -2.,           3.
    158,           5.,           0.,           3.
    159,           5.,           2.,           3.
    160,           5.,           4.,           3.
    161,           5.,           6.,           3.
    162,           5.,           8.,           3.
    163,           5.,          10.,           3.
    164,           5.,          12.,           3.
    165,           5.,          14.,           3.
    166,           5.,          16.,           3.
    167,           5.,          18.,           3.
    168,          -5.,           2.,          1.5
    169,          -5.,           4.,          1.5
    170,          -5.,           6.,          1.5
    171,          -5.,           8.,          1.5
    172,          -5.,          10.,          1.5
    173,          -5.,          12.,          1.5
    174,          -5.,          14.,          1.5
    175,          -5.,          16.,          1.5
    176,          -5.,          18.,          1.5
    177,          -5.,          20.,          1.5
    178,          -5.,          22.,          1.5
    179,          -5.,          24.,          1.5
    180,          -5.,          26.,          1.5
    181,          -5.,          28.,          1.5
    182,          -3.,          30.,          1.5
    183,          -1.,          30.,          1.5
    184,           1.,          30.,          1.5
    185,           3.,          30.,          1.5
    186,           5.,          30.,          1.5
    187,           7.,          30.,          1.5
    188,           9.,          30.,          1.5
    189,          11.,          30.,          1.5
    190,          13.,          30.,          1.5
    191,  -26.9134178,  -9.61939716,          1.5
    192,  -28.5355339,  -8.53553391,          1.5
    193,  -29.6193981,  -6.91341734,          1.5
    194,         -30.,          -5.,          1.5
    195,  -29.6193981,  -3.08658314,          1.5
    196,  -28.5355339,  -1.46446609,          1.5
    197,  -26.9134178, -0.380602568,          1.5
    198,         -23.,           0.,          1.5
    199,         -21.,           0.,          1.5
    200,         -19.,           0.,          1.5
    201,         -17.,           0.,          1.5
    202,         -15.,           0.,          1.5
    203,         -13.,           0.,          1.5
    204,         -11.,           0.,          1.5
    205,          -9.,           0.,          1.5
    206,          -7.,           0.,          1.5
    207,   13.5714283,   28.5714283,          1.5
    208,   12.1428566,   27.1428566,          1.5
    209,   10.7142849,   25.7142849,          1.5
    210,    9.2857151,   24.2857151,          1.5
    211,    7.8571434,   22.8571434,          1.5
    212,    6.4285717,   21.4285717,          1.5
    213,   -26.305706,  -7.90332747,           0.
    214,   -28.155962,  -6.51537371,           0.
    215,  -27.8773251,  -4.67539501,           0.
    216,  -27.0272655,  -2.72013712,           0.
    217,  -25.5365906,  -1.58228397,           0.
    218,   3.38657165,   18.9370136,           0.
    219,   3.34810138,   16.9859753,           0.
    220,   2.30028129,  -8.19188595,           0.
    221,  -7.99954081,  -8.32337379,           0.
    222,   11.9873343,   28.7444916,           0.
    223,   10.2180414,   27.9994011,           0.
    224,    7.9485321,   28.1516953,           0.
    225,   5.94180536,   28.2086601,           0.
    226,   3.96720767,   28.1961746,           0.
    227,   1.97726238,   28.1787319,           0.
    228, -0.00376481819,   28.1348019,           0.
    229,   3.33779669,   14.9954481,           0.
    230,   3.34341145,   12.9986448,           0.
    231,   3.34816504,   10.9996281,           0.
    232,   3.34998894,   8.99990463,           0.
    233,   3.35103011,   6.99998713,           0.
    234,   3.34591722,   5.00012112,           0.
    235,   3.32974815,   3.00047636,           0.
    236,  -3.30104923,   1.12061954,           0.
    237,   3.30582833,  0.999645531,           0.
    238,   3.26744413,  -1.01174676,           0.
    239,   3.23254204,  -3.02513552,           0.
    240,   3.22746491,  -5.00735426,           0.
    241,  0.125864893,  -8.19880867,           0.
    242,  -1.95259428,  -8.25788021,           0.
    243,   -3.9790709,  -8.28779507,           0.
    244,   -5.9936533,  -8.31112957,           0.
    245,  -9.99987125,  -8.34032059,           0.
    246,  -11.9999733,  -8.34736156,           0.
    247,  -13.9999971,  -8.34980202,           0.
    248,   -16.000042,  -8.35056019,           0.
    249,   -18.000555,  -8.34514236,           0.
    250,  -19.9955425,  -8.32961464,           0.
    251,   -21.993103,   -8.2921648,           0.
    252,   -23.880455,  -1.61863601,           0.
    253,  -24.0297127,  -8.19386864,           0.
    254,  -5.98779154,  -1.70945942,           0.
    255,  -7.99603605,  -1.70893145,           0.
    256,  -9.99932861,  -1.71347344,           0.
    257,  -11.9998837,  -1.71572149,           0.
    258,  -13.9999828,  -1.71661294,           0.
    259,  -16.0000401,  -1.71677935,           0.
    260,  -17.9996223,   -1.7104063,           0.
    261,  -19.9913712,   -1.6921308,           0.
    262,  -21.9629421,  -1.65836167,           0.
    263,  -3.21494341,   27.0176201,           0.
    264,  -3.19096065,   25.0468845,           0.
    265,  -3.23309588,   23.0263557,           0.
    266,  -3.25481319,   21.0186157,           0.
    267,  -3.27910972,   19.0079117,           0.
    268,   -3.2933979,   17.0012188,           0.
    269,   -3.2936852,   14.9998598,           0.
    270,  -3.28919601,   12.9998322,           0.
    271,  -3.28525257,   10.9999323,           0.
    272,  -3.28371406,   8.99997997,           0.
    273,  -3.28341293,   7.00000477,           0.
    274,  -3.28900743,   5.00222397,           0.
    275,  -3.30309677,   3.02520418,           0.
    276,   8.73019791,   26.2190838,           0.
    277,   4.54118633,   22.0047741,           0.
    278,   7.42462921,   24.7130165,           0.
    279,   6.02696609,   23.3942299,           0.
    280,  -24.8563957,  -3.11718678,           0.
    281,   -24.946146,  -6.36703444,           0.
    282,  -25.8719406,  -4.62668705,           0.
    283,   3.37257266,  -6.68808889,           0.
    284,   -3.2203784, -0.410374641,           0.
    285,  -3.15555429,   28.8420467,           0.
    286,  -6.99105167,   -6.6622839,           0.
    287,  0.924539447,   26.3879261,           0.
    288,   4.92946625,   26.4315262,           0.
    289,   6.80361271,   26.4637012,           0.
    290,   1.64920843,   2.00821686,           0.
    291,   1.45457661,  -2.03139186,           0.
    292,  -4.96685362,  -6.63224268,           0.
    293,  -8.99611664,  -3.39039421,           0.
    294,  -10.9990063,  -3.39627552,           0.
    295,  -12.9997768,  -3.40000606,           0.
    296,  -15.0000181,  -3.40145826,           0.
    297,  -17.0002728,  -3.39269829,           0.
    298,  -18.9931393,  -3.37104082,           0.
    299,  -20.9705276,  -3.32941294,           0.
    300,  -1.22780561,   26.2231712,           0.
    301,  -1.58574963,   18.0088806,           0.
    302,    -1.609972,   16.0009174,           0.
    303,  -1.61156523,   13.9994307,           0.
    304,  -1.60541141,   11.9996424,           0.
    305,  -1.60035121,   9.99989223,           0.
    306,  -1.59915829,    8.0000639,           0.
    307,  -1.60546947,   6.00123978,           0.
    308,  -1.62370825,   4.01157475,           0.
    309,   2.93870592,   26.3435307,           0.
    310,   1.57010221, 0.0107017411,           0.
    311,   1.42449868,  -4.06793404,           0.
    312,   1.34569585,  -6.23384285,           0.
    313, -0.904468536,  -6.52392244,           0.
    314,  -2.93553877,  -6.59428453,           0.
    315,    -6.982306,  -3.37107468,           0.
    316,  -8.99717426,  -6.68854713,           0.
    317,  -10.9992886,    -6.703053,           0.
    318,  -12.9998407,  -6.70942545,           0.
    319,  -15.0000305,  -6.71176815,           0.
    320,  -17.0006504,  -6.70370054,           0.
    321,  -18.9951038,  -6.68359423,           0.
    322,  -20.9824696,  -6.64067984,           0.
    323,  -1.46663511,   24.0676746,           0.
    324,  -1.49238956,   22.0667458,           0.
    325,  -1.53454971,   20.0356941,           0.
    326,   1.70136273,   15.9944801,           0.
    327,   1.69839132,   13.9973431,           0.
